iter	Logloss
1514	0.4580284286
1515	0.4580027521
1516	0.4579784371
1517	0.4579368002
1518	0.4579066037
1519	0.4578794095
1520	0.4575647109
1521	0.4575255925
1522	0.4574789274
1523	0.4574292496
1524	0.4573818415
1525	0.4573553096
1526	0.4573228751
1527	0.457013727
1528	0.4569868784
1529	0.4569594981
1530	0.4569064844
1531	0.4568787469
1532	0.4568195543
1533	0.4567682781
1534	0.4567428329
1535	0.4567038518
1536	0.4566555035
1537	0.4566288974
1538	0.4565813902
1539	0.4565550713
1540	0.4565218559
1541	0.4564980332
1542	0.4564655062
1543	0.4564367607
1544	0.4564045994
1545	0.4563569652
1546	0.4563328832
1547	0.4562972624
1548	0.4562662717
1549	0.4562281589
1550	0.4561814942
1551	0.4561523248
1552	0.4561127631
1553	0.4560644318
1554	0.4560411708
1555	0.4560152628
1556	0.4559444917
1557	0.4559191261
1558	0.4558724148
1559	0.455826836
1560	0.4557968359
1561	0.4557694625
1562	0.4557214949
1563	0.4556687253
1564	0.4556449498
1565	0.4556048156
1566	0.455579835
1567	0.4552709369
1568	0.4552477124
1569	0.455199287
1570	0.4551543726
1571	0.4551138064
1572	0.4550891955
1573	0.4550361146
1574	0.4549683993
1575	0.4549234229
1576	0.454878536
1577	0.4548146183
1578	0.4547698411
1579	0.4547192155
1580	0.4544164718
1581	0.4543897515
1582	0.4543639109
1583	0.4543341695
1584	0.4542967407
1585	0.4542514475
1586	0.4542189229
1587	0.4541719324
1588	0.4541442481
1589	0.4541196118
1590	0.454075482
1591	0.4540473047
1592	0.4540069959
1593	0.4539813931
1594	0.4539516105
1595	0.4539002296
1596	0.4535962245
1597	0.4535705113
1598	0.4535453942
1599	0.4534978888
1600	0.4534657206
1601	0.4534386875
1602	0.4533762361
1603	0.4533184512
1604	0.453292597
1605	0.4532413811
1606	0.4531903326
1607	0.4531431281
1608	0.4531178032
1609	0.4528230439
1610	0.4527855907
1611	0.452734999
1612	0.4527100797
1613	0.4526814312
1614	0.4526414214
1615	0.4525919862
1616	0.4525488064
1617	0.4525127035
1618	0.4524864176
1619	0.452461442
1620	0.4521675862
1621	0.4521221267
1622	0.4520811697
1623	0.452056754
1624	0.4520062528
1625	0.451951664
1626	0.4519034171
1627	0.4518758251
1628	0.4518421488
1629	0.4518151052
1630	0.4517901662
1631	0.4517659251
1632	0.451735079
1633	0.4516858796
1634	0.4516633128
1635	0.4513757584
1636	0.4513303402
1637	0.451273707
1638	0.4512286532
1639	0.4511853795
1640	0.451152794
1641	0.4511055964
1642	0.4510759346
1643	0.4510315329
1644	0.4510082103
1645	0.4509632214
1646	0.4509146308
1647	0.4508907047
1648	0.450861687
1649	0.4508147944
1650	0.4505320788
1651	0.4504900938
1652	0.4504446492
1653	0.4504163756
1654	0.4503924245
1655	0.4503679934
1656	0.4503434402
1657	0.4503161285
1658	0.4502693965
1659	0.4502452852
1660	0.4501856352
1661	0.4501602004
1662	0.4501017581
1663	0.4500555343
1664	0.4500108128
1665	0.4499557668
1666	0.4496718478
1667	0.4496493125
1668	0.4496227265
1669	0.4495881081
1670	0.4495673301
1671	0.4495416413
1672	0.449519043
1673	0.4494930296
1674	0.4494483905
1675	0.4494257145
1676	0.4493794478
1677	0.4493578855
1678	0.4493356873
1679	0.4493020019
1680	0.4492438287
1681	0.4489645193
1682	0.4489213645
1683	0.4488967407
1684	0.4488544628
1685	0.4488252788
1686	0.4488014959
1687	0.4487601915
1688	0.4487086431
1689	0.4484317179
1690	0.4483884545
1691	0.4483634656
1692	0.4483164252
1693	0.4480109805
1694	0.4479740241
1695	0.4479506903
1696	0.4479268161
1697	0.4479057499
1698	0.4478815426
1699	0.4476137982
1700	0.4475760448
1701	0.447551277
1702	0.4475209395
1703	0.4474920743
1704	0.447467673
1705	0.4474245449
1706	0.4474007289
1707	0.4473566993
1708	0.4473333067
1709	0.4473104489
1710	0.4472783089
1711	0.4472518304
1712	0.4472146855
1713	0.4471606845
1714	0.4471155429
1715	0.4470554847
1716	0.4470095131
1717	0.4467110245
1718	0.4466830416
1719	0.4466593323
1720	0.4466168026
1721	0.446561991
1722	0.4465330293
1723	0.4464862161
1724	0.4464426715
1725	0.4463936768
1726	0.4463699803
1727	0.446347462
1728	0.4463045439
1729	0.4462803144
1730	0.4462304219
1731	0.4461887801
1732	0.446146673
1733	0.4461004828
1734	0.4460757878
1735	0.4460465552
1736	0.4460083781
1737	0.4459876275
1738	0.4459587769
1739	0.4459162353
1740	0.4458720118
1741	0.4458349182
1742	0.4457915639
1743	0.4457474351
1744	0.4457255478
1745	0.4456971371
1746	0.4456705462
1747	0.4456223803
1748	0.445570017
1749	0.4455187313
1750	0.4454869812
1751	0.4454447054
1752	0.4454034018
1753	0.4453758699
1754	0.445322849
1755	0.4452622319
1756	0.4452365365
1757	0.4449763973
1758	0.4449446485
1759	0.4446545752
1760	0.4446121516
1761	0.4445888445
1762	0.4445576131
1763	0.4445165263
1764	0.4444846097
1765	0.4444571816
1766	0.4442057017
1767	0.4441820739
1768	0.4441459569
1769	0.4441052018
1770	0.4440610613
1771	0.4440393859
1772	0.4440099421
1773	0.4439810986
1774	0.443929713
1775	0.4436470393
1776	0.4436243504
1777	0.4435740259
1778	0.4435484713
1779	0.4433006289
1780	0.4432727545
1781	0.4432455765
1782	0.443219393
1783	0.443195931
1784	0.4431702411
1785	0.4431212311
1786	0.4430984333
1787	0.4430429147
1788	0.4429948275
1789	0.4429639226
1790	0.4429144936
1791	0.4426690265
1792	0.4426282895
1793	0.4426011697
1794	0.4425783178
1795	0.4425548667
1796	0.4425144484
1797	0.4424858373
1798	0.4424454771
1799	0.4424217185
1800	0.4423798937
1801	0.4423518665
1802	0.4423277213
1803	0.4422913585
1804	0.4422521242
1805	0.4422193903
1806	0.4421962063
1807	0.4421744517
1808	0.4421310985
1809	0.4420787324
1810	0.4420379822
1811	0.4420040563
1812	0.4417590658
1813	0.4417195519
1814	0.4416649612
1815	0.441637913
1816	0.4415993221
1817	0.4415755888
1818	0.4413348313
1819	0.4413074947
1820	0.441284797
1821	0.4412246321
1822	0.4411835186
1823	0.4411623103
1824	0.4411333911
1825	0.4410861996
1826	0.4410680962
1827	0.4410459881
1828	0.4410157822
1829	0.4409891285
1830	0.4409671612
1831	0.4409255535
1832	0.440903716
1833	0.4408803985
1834	0.4408379089
1835	0.4408116078
1836	0.4407703095
1837	0.440729583
1838	0.4407037966
1839	0.4406801585
1840	0.4404412237
1841	0.4404156692
1842	0.4403830888
1843	0.4403612419
1844	0.4403001824
1845	0.440274343
1846	0.4400388655
1847	0.4399900715
1848	0.439947056
1849	0.4396872231
1850	0.4396566671
1851	0.4394045868
1852	0.4393838986
1853	0.4393612045
1854	0.4393391511
1855	0.4393169425
1856	0.4392724525
1857	0.4390199435
1858	0.4389853733
1859	0.438964208
1860	0.4389417449
1861	0.438919918
1862	0.4388942731
1863	0.4388558979
1864	0.4388171612
1865	0.4387774302
1866	0.4387575024
1867	0.4385380967
1868	0.4385162119
1869	0.438488144
1870	0.4384661021
1871	0.438442598
1872	0.4382255125
1873	0.438202549
1874	0.4381812236
1875	0.4381433339
1876	0.4381014766
1877	0.4380627868
1878	0.4380252287
1879	0.4379873881
1880	0.4379656547
1881	0.4379285551
1882	0.4379073976
1883	0.4378866661
1884	0.4378406321
1885	0.4378204398
1886	0.4377855216
1887	0.4377405315
1888	0.4377125548
1889	0.4376827293
1890	0.4376583808
1891	0.4374422118
1892	0.4374211517
1893	0.4373772939
1894	0.4373530251
1895	0.437314137
1896	0.4372792844
1897	0.4372369805
1898	0.4372154405
1899	0.4371964418
1900	0.4371382383
1901	0.4371059087
1902	0.4370632133
1903	0.4370424517
1904	0.4370178711
1905	0.4369984502
1906	0.4369484594
1907	0.4369113181
1908	0.4366951795
1909	0.4366565336
1910	0.4366093648
1911	0.4365878266
1912	0.4365634756
1913	0.4365271086
1914	0.4364867039
1915	0.4364656708
1916	0.4364261497
1917	0.4364013124
1918	0.4363620356
1919	0.4363427258
1920	0.436132495
1921	0.436105615
1922	0.4360809122
1923	0.4358467039
1924	0.4358196381
1925	0.4357975224
1926	0.4357764563
1927	0.4357551385
1928	0.4357324119
1929	0.4356880055
1930	0.4356604768
1931	0.4356333967
1932	0.4356131063
1933	0.4355619122
1934	0.4355209118
1935	0.4354819603
1936	0.4354609791
1937	0.4354346615
1938	0.4353965032
1939	0.4353738975
1940	0.4353535646
1941	0.4353330707
1942	0.435300653
1943	0.4352729004
1944	0.4352277266
1945	0.4351856259
1946	0.4351461121
1947	0.4351039368
1948	0.4350791829
1949	0.4350322458
1950	0.4349940057
1951	0.4349415985
1952	0.4349049308
1953	0.4348655184
1954	0.4348301701
1955	0.4348083054
1956	0.4347610672
1957	0.4347415779
1958	0.4347157989
1959	0.4346930157
1960	0.4346606612
1961	0.4346355523
1962	0.4345972504
1963	0.4345701302
1964	0.4345342733
1965	0.4344965717
1966	0.4342863124
1967	0.4342554738
1968	0.434232315
1969	0.434188472
1970	0.4341477907
1971	0.434102094
1972	0.4340808575
1973	0.4340602504
1974	0.4340394089
1975	0.4340185303
1976	0.4338153124
1977	0.4337951914
1978	0.4335657345
1979	0.433545596
1980	0.4334998652
1981	0.4334745226
1982	0.4334349618
1983	0.4334010906
1984	0.4333559478
1985	0.4333363145
1986	0.4333157672
1987	0.4332709487
1988	0.4332494642
1989	0.4332064703
1990	0.4331857056
1991	0.433165764
1992	0.4331211808
1993	0.4329229663
1994	0.4329027057
1995	0.43286529
1996	0.4328453083
1997	0.4326466846
1998	0.4326224293
1999	0.4326029071
2000	0.4325582443
2001	0.4325382068
2002	0.4324962151
2003	0.4324701439
2004	0.4324509234
2005	0.4324270391
2006	0.4323806546
2007	0.4323611904
2008	0.4323384245
2009	0.4323050645
2010	0.4322681076
2011	0.432249451
2012	0.4322280863
2013	0.4321876219
2014	0.4321633051
2015	0.4321284617
2016	0.4320918281
2017	0.4320548357
2018	0.432034524
2019	0.4320020504
2020	0.4319651196
2021	0.4319122676
2022	0.4318683921
2023	0.4318491093
2024	0.4317952454
2025	0.4317640421
2026	0.4317199892
2027	0.4316814481
2028	0.4316404997
2029	0.431600651
2030	0.4315645671
2031	0.4315461318
2032	0.4315099976
2033	0.4314724558
2034	0.4314226017
2035	0.4314040008
2036	0.4313774925
2037	0.431336825
2038	0.4313109791
2039	0.4312750461
2040	0.4312548712
2041	0.4312340556
2042	0.4311832371
2043	0.4311645446
2044	0.4311101893
2045	0.4310660465
2046	0.4308669991
2047	0.4308276347
2048	0.4308077266
2049	0.4307735215
2050	0.4307322692
2051	0.4306835005
2052	0.430659944
2053	0.4306251889
2054	0.4306020813
2055	0.4303828749
2056	0.4303590652
2057	0.4303396747
2058	0.4303211177
2059	0.4303030314
2060	0.4302788082
2061	0.4302392468
2062	0.4300461557
2063	0.4300262413
2064	0.4299771263
2065	0.4299337325
2066	0.4299071943
2067	0.429873212
2068	0.4298390655
2069	0.4298158581
2070	0.4297755492
2071	0.4297455744
2072	0.4297120576
2073	0.4296935626
2074	0.429663298
2075	0.4296270091
2076	0.4294370822
2077	0.4294004888
2078	0.4293707417
2079	0.4293454957
2080	0.4293071409
2081	0.4292827139
2082	0.4292396955
2083	0.4292167953
2084	0.4291781504
2085	0.4291416069
2086	0.4291183401
2087	0.4290863784
2088	0.4290444351
2089	0.4290208553
2090	0.4289972421
2091	0.4289748376
2092	0.4289496814
2093	0.4289171508
2094	0.4288856989
2095	0.4288626802
2096	0.428803705
2097	0.4287610998
2098	0.4287232888
2099	0.4286862397
2100	0.4284987068
2101	0.4284788809
2102	0.4284403953
2103	0.4284204583
2104	0.4283725368
2105	0.4283515962
2106	0.4283331297
2107	0.428148134
2108	0.4281223911
2109	0.4281030126
2110	0.4280681386
2111	0.4280501308
2112	0.4280278502
2113	0.4278448907
2114	0.4278254692
2115	0.4277943643
2116	0.4277657348
2117	0.427746647
2118	0.4277049259
2119	0.4276740933
2120	0.4276546632
2121	0.4276364628
2122	0.4276141187
2123	0.4275954011
2124	0.4275611807
2125	0.4275300139
2126	0.4274918332
2127	0.4274660405
2128	0.4274374729
2129	0.4274044008
2130	0.4273711452
2131	0.4273301557
2132	0.4272893206
2133	0.427269552
2134	0.4272305755
2135	0.4272117571
2136	0.4271891449
2137	0.4271534709
2138	0.4271331909
2139	0.4271083543
2140	0.427068171
2141	0.4270272297
2142	0.4270036438
2143	0.4269818583
2144	0.4269385292
2145	0.42691931
2146	0.4267123924
2147	0.4266901584
2148	0.4266712682
2149	0.4266517403
2150	0.4266330143
2151	0.4265910954
2152	0.4265697165
2153	0.426537626
2154	0.4265009549
2155	0.4264506614
2156	0.4264264898
2157	0.4263804259
2158	0.4263453363
2159	0.426312172
2160	0.4262634816
2161	0.4262277268
2162	0.4262086562
2163	0.4261726634
2164	0.4261344881
2165	0.4260894577
2166	0.4260669136
2167	0.4260436601
2168	0.4260079449
2169	0.425978043
2170	0.4259607644
2171	0.4259232477
2172	0.4258981944
2173	0.4258608304
2174	0.4258252006
2175	0.4257865124
2176	0.4257521275
2177	0.4257343459
2178	0.4257050275
2179	0.4256713153
2180	0.4254677245
2181	0.4254497655
2182	0.4254154913
2183	0.4253688777
2184	0.4253281753
2185	0.4252980121
2186	0.4252763283
2187	0.4252389198
2188	0.4252210051
2189	0.4252041259
2190	0.4251852237
2191	0.4251471643
2192	0.4251293424
2193	0.4250735555
2194	0.4250509773
2195	0.4250133444
2196	0.4249819598
2197	0.4249584556
2198	0.4249370473
2199	0.4249075564
2200	0.4248655697
2201	0.4248250125
2202	0.424790045
2203	0.4247549622
2204	0.4247295387
2205	0.4247045941
2206	0.4246868095
2207	0.4246567823
2208	0.4246157362
2209	0.4245818719
2210	0.424564978
2211	0.4245317587
2212	0.4245006532
2213	0.4244782678
2214	0.4243035413
2215	0.4241286553
2216	0.4241069667
2217	0.4240869074
2218	0.4240678904
2219	0.4240506441
2220	0.424032664
2221	0.4239947847
2222	0.4239695207
2223	0.4239317427
2224	0.4238967086
2225	0.4238738038
2226	0.4238282863
2227	0.4237909347
2228	0.4237443019
2229	0.4237244138
2230	0.4237072558
2231	0.4236819963
2232	0.4236472216
2233	0.4236291232
2234	0.4236064198
2235	0.4235669343
2236	0.4235456678
2237	0.4234976844
2238	0.4233240305
2239	0.4233055139
2240	0.4232810839
2241	0.423248556
2242	0.4232301262
2243	0.4231865598
2244	0.4231504262
2245	0.4231330149
2246	0.4231008819
2247	0.4230828851
2248	0.42288966
2249	0.4228541881
2250	0.4228362114
2251	0.422787769
2252	0.4227561146
2253	0.422723648
2254	0.422705848
2255	0.4226879969
2256	0.4226671361
2257	0.4226226168
2258	0.4225857527
2259	0.4225653851
2260	0.422528161
2261	0.4225089903
2262	0.4224703869
2263	0.4224465822
2264	0.4224098487
2265	0.4223863041
2266	0.4223473003
2267	0.4223155921
2268	0.4222875463
2269	0.4222710632
2270	0.4222349531
2271	0.4222007896
2272	0.4221825304
2273	0.4221263166
2274	0.4220926502
2275	0.4220564048
2276	0.4220122506
2277	0.4219912698
2278	0.4219580098
2279	0.4219219448
2280	0.4218786021
2281	0.4218472467
2282	0.4218004725
2283	0.421782506
2284	0.4217603053
2285	0.421730942
2286	0.4216971159
2287	0.42166366
2288	0.4216310726
2289	0.4216136122
2290	0.4215947113
2291	0.4215611544
2292	0.4215284866
2293	0.421482257
2294	0.4214469665
2295	0.4214092393
2296	0.4213632541
2297	0.4213291432
2298	0.4212922396
2299	0.4212641598
2300	0.4212320608
2301	0.4211973573
2302	0.4211777001
2303	0.4211444418
2304	0.4211068805
2305	0.4210682095
2306	0.4210471678
2307	0.4210258462
2308	0.420855432
2309	0.4208094905
2310	0.4207891652
2311	0.4207576075
2312	0.4207108297
2313	0.4206618387
2314	0.420644789
2315	0.4206280965
2316	0.4204595247
2317	0.420426753
2318	0.4204070133
2319	0.4203646914
2320	0.4203357673
2321	0.4203088877
2322	0.4202908762
2323	0.420265193
2324	0.4202197749
2325	0.420196303
2326	0.4201774887
2327	0.420148177
2328	0.4201270222
2329	0.4201067335
2330	0.4200621234
2331	0.4200178331
2332	0.4198554158
2333	0.4198382156
2334	0.4198173026
2335	0.4196528032
2336	0.419613107
2337	0.4195969963
2338	0.4195617077
2339	0.4195351873
2340	0.4195172715
2341	0.4194995898
2342	0.4193385652
2343	0.4193057482
2344	0.4192850509
2345	0.4192307293
2346	0.419213353
2347	0.4191959867
2348	0.4191796399
2349	0.4191643639
2350	0.4191478808
2351	0.4191046539
2352	0.418943489
2353	0.4189259901
2354	0.4189098562
2355	0.4188645628
2356	0.4188284031
2357	0.4188109497
2358	0.4187666041
2359	0.4187500266
2360	0.4187169403
2361	0.4186938064
2362	0.4186784971
2363	0.4186436465
2364	0.4186078445
2365	0.4184524294
2366	0.41842513
2367	0.4184080781
2368	0.4183787254
2369	0.4183504664
2370	0.4183340914
2371	0.418312983
2372	0.4182778792
2373	0.4182463445
2374	0.4182192965
2375	0.4181870138
2376	0.4181394809
2377	0.4181130123
2378	0.4180820611
2379	0.4180382312
2380	0.4178857396
2381	0.4178693023
2382	0.4178340967
2383	0.417792704
2384	0.4177662718
2385	0.4177504131
2386	0.4177262812
2387	0.4177101655
2388	0.4176931263
2389	0.4176778332
2390	0.4175225538
2391	0.4175059463
2392	0.4174890198
2393	0.4174680413
2394	0.4174376468
2395	0.4174049251
2396	0.4173728731
2397	0.4173374798
2398	0.4172972055
2399	0.4172813819
2400	0.4172474027
2401	0.4172193493
2402	0.4172032366
2403	0.4171770479
2404	0.417124244
2405	0.4170968226
2406	0.4170621217
2407	0.417021147
2408	0.4170001722
2409	0.4169573843
2410	0.4169412035
2411	0.4169221881
2412	0.4168920263
2413	0.4168473433
2414	0.4168177754
2415	0.4167796424
2416	0.4167618342
2417	0.4167405732
2418	0.4165904003
2419	0.4165703775
2420	0.4165471157
2421	0.4165275421
2422	0.4165080204
2423	0.4164831608
2424	0.416456361
2425	0.4164251806
2426	0.416394011
2427	0.4163482262
2428	0.4163091557
2429	0.4162796054
2430	0.4162443057
2431	0.4162276758
2432	0.4162082895
2433	0.4161568883
2434	0.416137807
2435	0.4161070005
2436	0.4160761822
2437	0.4160552204
2438	0.4160341353
2439	0.4160070028
2440	0.4159777677
2441	0.4159476704
2442	0.4159211765
2443	0.4159044002
2444	0.415870277
2445	0.415831307
2446	0.4157854625
2447	0.4157679603
2448	0.4157377936
2449	0.4157084456
2450	0.4156755156
2451	0.4156593853
2452	0.4156405764
2453	0.4156086051
2454	0.415592685
2455	0.4155522755
2456	0.4155266326
2457	0.4154992719
2458	0.4154652762
2459	0.4154333547
2460	0.4153990673
2461	0.4153834953
2462	0.4153495647
2463	0.4153184613
2464	0.4152771165
2465	0.4152424096
2466	0.4152142693
2467	0.4151816589
2468	0.4151505264
2469	0.4151358883
2470	0.4151130432
2471	0.4150793072
2472	0.4150540546
2473	0.4150242763
2474	0.4149901825
2475	0.4149675316
2476	0.4149295435
2477	0.4149021865
2478	0.4148607521
2479	0.4148345803
2480	0.414807811
2481	0.4147786979
2482	0.414751455
2483	0.4147092193
2484	0.4146796073
2485	0.414650364
2486	0.4146131565
2487	0.4145720505
2488	0.414422834
2489	0.4143967128
2490	0.414378222
2491	0.414362624
2492	0.4143339202
2493	0.414313357
2494	0.414285029
2495	0.4142508279
2496	0.4142318049
2497	0.4141987333
2498	0.4141741626
2499	0.4141417407
2500	0.4141112447
2501	0.4140828139
2502	0.414042696
2503	0.4140247622
2504	0.4140028429
2505	0.4139851115
2506	0.4139690384
2507	0.4139538105
2508	0.4139234891
2509	0.4138971204
2510	0.4138527194
2511	0.4137055631
2512	0.4136649442
2513	0.4136360684
2514	0.4136014576
2515	0.4135744964
2516	0.413429795
2517	0.4134014882
2518	0.4133677943
2519	0.4133487883
2520	0.4133282925
2521	0.4133063838
2522	0.4132700367
2523	0.4132367087
2524	0.4132191927
2525	0.4130772595
2526	0.4130605583
2527	0.4130445336
2528	0.4130292446
2529	0.4130136519
2530	0.4129818945
2531	0.4129645651
2532	0.4129371624
2533	0.4129185565
2534	0.4128937325
2535	0.4128611907
2536	0.4128311089
2537	0.412802036
2538	0.4127742625
2539	0.4127310686
2540	0.4127033761
2541	0.412667002
2542	0.4126354918
2543	0.4125996545
2544	0.4125813756
2545	0.41254137
2546	0.4125158557
2547	0.4124914495
2548	0.4124708947
2549	0.4123290742
2550	0.4122799056
2551	0.41226359
2552	0.4122463035
2553	0.412218051
2554	0.4121862816
2555	0.4121599267
2556	0.4121365749
2557	0.4121050271
2558	0.4120747939
2559	0.4120413649
2560	0.4120100165
2561	0.4119952833
2562	0.4119671278
2563	0.4119359725
2564	0.4119146511
2565	0.4118839389
2566	0.411858274
2567	0.4118281586
2568	0.4118017603
2569	0.4117875872
2570	0.4117720711
2571	0.4117423119
2572	0.4117274555
2573	0.4116925309
2574	0.4116618121
2575	0.4116472969
2576	0.4116216472
2577	0.4114813597
2578	0.4114512002
2579	0.4114118507
2580	0.4113960588
2581	0.4113604135
2582	0.4113440805
2583	0.411315081
2584	0.4112993272
2585	0.4112688289
2586	0.4112411731
2587	0.4112079725
2588	0.4111906526
2589	0.4111622417
2590	0.411132536
2591	0.4111010306
2592	0.4110727189
2593	0.4110547984
2594	0.4110229248
2595	0.4109955048
2596	0.4109568272
2597	0.4109319271
2598	0.4107900169
2599	0.4107742056
2600	0.4107500116
2601	0.4107353865
2602	0.4107055043
2603	0.4106675843
2604	0.4106193957
2605	0.410594695
2606	0.4105743049
2607	0.4105308359
2608	0.4105153567
2609	0.4104851495
2610	0.4104663343
2611	0.4104504718
2612	0.4104244828
2613	0.4103937499
2614	0.4102569059
2615	0.410222169
2616	0.4102066559
2617	0.410174997
2618	0.4101550533
2619	0.4101414375
2620	0.4101070151
2621	0.4100732788
2622	0.4100414111
2623	0.4100232082
2624	0.4099846301
2625	0.4099628803
2626	0.4099328996
2627	0.4099177726
2628	0.4098996183
2629	0.4098669314
2630	0.4098514185
2631	0.4098238977
2632	0.4098062185
2633	0.4097783798
2634	0.4097487936
2635	0.4097203882
2636	0.4095844079
2637	0.4095691536
2638	0.4095426905
2639	0.4095106408
2640	0.4094832796
2641	0.4094678403
2642	0.4094425638
2643	0.4094105536
2644	0.4093734703
2645	0.4093338733
2646	0.4093153632
2647	0.409286612
2648	0.4092693062
2649	0.4092438227
2650	0.4092251099
2651	0.4092101149
2652	0.4091925886
2653	0.4091632575
2654	0.4091342495
2655	0.4089947011
2656	0.4089764366
2657	0.4089341259
2658	0.408917057
2659	0.4088942638
2660	0.4088635344
2661	0.4088272448
2662	0.4088014587
2663	0.4087733377
2664	0.4087447351
2665	0.4086119918
2666	0.4085826015
2667	0.4085496936
2668	0.4085313635
2669	0.408504274
2670	0.408486316
2671	0.4083548647
2672	0.408340145
2673	0.4083156766
2674	0.408299009
2675	0.4082836733
2676	0.4082488135
2677	0.4082329307
2678	0.408204991
2679	0.4081909974
2680	0.4080570751
2681	0.4080415739
2682	0.4080186681
2683	0.4079806512
2684	0.4079492644
2685	0.4079339356
2686	0.4079203843
2687	0.4079053594
2688	0.4078779715
2689	0.4078469723
2690	0.4078194281
2691	0.4077928497
2692	0.4077739115
2693	0.4077487237
2694	0.4077238847
2695	0.4076877636
2696	0.4076599376
2697	0.4076314575
2698	0.4076173032
2699	0.4076037558
2700	0.407576431
2701	0.4075439889
2702	0.4075173967
2703	0.4075026117
2704	0.4074734842
2705	0.4074349031
2706	0.4074031948
2707	0.4073689249
2708	0.4072395256
2709	0.4072163337
2710	0.4072020828
2711	0.40718628
2712	0.4071715928
2713	0.4071340112
2714	0.4070961958
2715	0.407058947
2716	0.4070416164
2717	0.4070176633
2718	0.4070035253
2719	0.4069683017
2720	0.406930481
2721	0.4068929764
2722	0.4068594564
2723	0.4068405289
2724	0.4068030182
2725	0.4067654262
2726	0.4067245148
2727	0.4066862084
2728	0.4066543565
2729	0.4066220533
2730	0.4066080204
2731	0.406576724
2732	0.4065603883
2733	0.4065232898
2734	0.406497278
2735	0.4064585325
2736	0.406443048
2737	0.4064275308
2738	0.4063002704
2739	0.4062821441
2740	0.4062519851
2741	0.4062161514
2742	0.4061982468
2743	0.4061800058
2744	0.4061431584
2745	0.4060971774
2746	0.4060665698
2747	0.4060517535
2748	0.4060217609
2749	0.4059864836
2750	0.4059552344
2751	0.4059175295
2752	0.4059037565
2753	0.4058639085
2754	0.4058369471
2755	0.4058051542
2756	0.4057659299
2757	0.4057378537
2758	0.4057222454
2759	0.4056862264
2760	0.4056603959
2761	0.4056266221
2762	0.4055994656
2763	0.4055823936
2764	0.4055459563
2765	0.4054205688
2766	0.40540605
2767	0.4053612404
2768	0.4053351709
2769	0.4053102889
2770	0.4052830357
2771	0.4052479763
2772	0.4052220318
2773	0.4051923254
2774	0.4051686723
2775	0.4051326789
2776	0.4051121609
2777	0.4050922203
2778	0.4050647017
2779	0.405050101
2780	0.4050174627
2781	0.4049840202
2782	0.40495677
2783	0.4049219789
2784	0.4048953397
2785	0.4048604532
2786	0.4048293913
2787	0.404800244
2788	0.4047762046
2789	0.4047381007
2790	0.4047154087
2791	0.4046853177
2792	0.4046644892
2793	0.4046506861
2794	0.4046160563
2795	0.4044870468
2796	0.404473374
2797	0.4043482881
2798	0.404319139
2799	0.4043032624
2800	0.4042884179
2801	0.404260367
2802	0.4042259629
2803	0.404207094
2804	0.4041869951
2805	0.4041606649
2806	0.4041471079
2807	0.4041110379
2808	0.4040971711
2809	0.4040733601
2810	0.4040523927
2811	0.4040354862
2812	0.4040211885
2813	0.4039919858
2814	0.4039778276
2815	0.4039531001
2816	0.4039305744
2817	0.4039053581
2818	0.4038850103
2819	0.4038716525
2820	0.4038452847
2821	0.4038112298
2822	0.4037852767
2823	0.4037670215
2824	0.4037380211
2825	0.4037254799
2826	0.4036955994
2827	0.4036676766
2828	0.4036424344
2829	0.403606198
2830	0.4035823187
2831	0.4035651098
2832	0.4035479848
2833	0.4035208196
2834	0.403484733
2835	0.4034625089
2836	0.4034337121
2837	0.4034001991
2838	0.4033669271
2839	0.403335248
2840	0.4033041111
2841	0.4032666778
2842	0.4031412649
2843	0.4031159144
2844	0.4030897965
2845	0.4030643678
2846	0.4030289178
2847	0.4030044433
2848	0.4028854651
2849	0.402871628
2850	0.4028574044
2851	0.4028338943
2852	0.4027959027
2853	0.402770435
2854	0.4027424248
2855	0.4027085286
2856	0.4026796304
2857	0.4026526483
2858	0.4026238717
2859	0.4025866914
2860	0.4025519807
2861	0.4025280069
2862	0.402514198
2863	0.4024881759
2864	0.4024707381
2865	0.4024375098
2866	0.402411766
2867	0.4023780578
2868	0.4023642142
2869	0.4023361055
2870	0.4023085682
2871	0.4022921607
2872	0.4022660526
2873	0.4022335007
2874	0.4022098853
2875	0.4021867791
2876	0.402168516
2877	0.4021519503
2878	0.4021356533
2879	0.4021029989
2880	0.4020698595
2881	0.4020518452
2882	0.402023574
2883	0.4020105708
2884	0.4019961837
2885	0.4019727973
2886	0.401946168
2887	0.4019112221
2888	0.4018897664
2889	0.4018719099
2890	0.4018400843
2891	0.4018019588
2892	0.4017716865
2893	0.4017462745
2894	0.4017111404
2895	0.4016916526
2896	0.4015678295
2897	0.4015445268
2898	0.401521702
2899	0.4015076981
2900	0.401491273
2901	0.4014635182
2902	0.4014483684
2903	0.4014247275
2904	0.4014055491
2905	0.4013764697
2906	0.4013484541
2907	0.4013273188
2908	0.4013097299
2909	0.4012841815
2910	0.401264391
2911	0.4012407104
2912	0.4012109913
2913	0.4011980406
2914	0.401171161
2915	0.4011469038
2916	0.4011222847
2917	0.4010947616
2918	0.4010712681
2919	0.4010420148
2920	0.4010187051
2921	0.4009941291
2922	0.4009713655
2923	0.400937019
2924	0.4009151385
2925	0.4008833077
2926	0.400861309
2927	0.4008447397
